id,word,freq
4698,jsstackfram,21
8,control,319
227,close,934
442,titl,338
523,right,461
896,click,809
2083,basic,58
2319,shift,133
2947,minim,87
3912,aero,123
4680,maxim,82
5924,luna,5
140,valu,858
409,download,448
527,wrap,151
1611,linux,547
1679,adblock,51
2016,plu,63
2233,helper,59
2343,jscontext,81
2581,video,549
3383,firebug,85
3889,mainli,38
5925,jscompart,24
183,alias,37
628,visibl,222
746,font,662
1249,forc,81
1432,border,342
1616,radiu,70
1671,overflow,415
2016,plu,63
2241,anti,26
3120,grayscal,9
349,enabl,840
1910,meta,90
5638,compart,219
427,contain,491
1230,issu,219
1759,repaint,99
1996,flash,419
2581,video,549
3912,aero,123
3976,detach,57
5926,reattach,4
82,output,187
85,version,391
304,binari,50
660,replac,302
841,hook,113
3369,xpidl,23
3431,python,53
675,black,171
1560,caption,49
2083,basic,58
2118,theme,312
3912,aero,123
119,twice,129
187,properli,346
253,appli,165
437,element,1002
922,imag,1017
1235,zoom,208
1942,scale,112
5927,factor,21
68,instal,642
633,graphic,78
764,part,42
955,disappear,212
1608,driver,87
5746,card,52
352,size,486
866,lost,112
1086,restor,337
1090,origin,119
1520,posit,459
3912,aero,123
5928,snap,13
241,broken,1014
613,join,23
852,style,676
1432,border,342
1616,radiu,70
6,charact,416
65,form,289
88,note,130
188,valid,191
298,messag,1189
375,relat,190
397,truncat,67
460,properti,691
555,string,539
608,specifi,125
14,creat,714
17,object,935
204,differ,302
330,longer,398
354,array,356
1752,princip,78
2362,tostr,70
2771,prototyp,199
5902,sandbox,40
5929,isarray,2
175,proxi,170
228,return,673
1143,function,794
1843,except,393
3478,uncatch,11
3769,builtin,22
4527,primit,8
47,plugin,831
163,break,454
198,result,498
544,applic,318
632,singl,111
922,imag,1017
947,claim,18
2097,quicktim,36
3350,mimetyp,10
240,print,621
1698,preview,338
1768,segfault,46
5930,cup,3
89,releas,329
528,entri,322
640,script,656
3480,unsign,393
4308,nslot,12
5761,mjit,40
5931,jitscript,6
5932,narg,4
78,document,871
110,duplic,218
718,lead,163
755,write,219
926,frame,581
1168,affect,68
2344,buffer,194
2348,overrun,19
2721,appendchild,13
5933,interleav,1
5934,wild,4
63,type,981
341,input,469
437,element,1002
558,head,50
712,load,1006
732,hidden,213
2061,frameset,51
151,http,448
237,miss,655
341,input,469
343,comment,212
700,design,34
820,mode,560
964,ifram,281
1466,focu,467
1861,caret,153
5935,punt,1
6,charact,416
163,break,454
224,line,755
63,type,981
640,script,656
1707,dynam,146
2525,recompil,13
5936,typeinfer,30
572,abort,214
637,mismatch,119
1431,noscript,49
2482,player,70
4823,vimeo,4
5638,compart,219
228,return,673
315,run,302
382,path,232
1008,conform,46
1024,mozilla,846
1059,stack,286
1062,corrupt,183
3480,unsign,393
4647,webgl,319
4801,webglcontext,31
5937,getparamet,5
5938,int,4
5939,nsivari,3
62,tabl,678
78,document,871
184,field,495
232,edit,307
292,oper,216
432,cell,191
813,follow,197
896,click,809
1234,textarea,158
1432,border,342
1597,past,195
1681,ctrl,297
5940,operatt,2
301,wrong,775
371,confirm,66
665,cooki,199
697,handl,486
5941,websocket,83
154,email,202
367,mail,413
999,yahoo,74
145,throw,271
252,shouldn,341
1792,xmlhttprequest,112
5942,statustext,4
116,quot,61
119,twice,129
187,properli,346
298,messag,1189
315,run,302
1418,editor,265
3815,forum,11
4389,tinymc,8
24,invalid,526
140,valu,858
1234,textarea,158
1887,placehold,55
1889,remot,165
3274,socket,33
5941,websocket,83
172,access,800
345,initi,375
595,cach,470
946,reject,37
1049,tree,401
1229,clean,184
1715,bind,208
5006,cachechildren,5
993,trunk,308
5943,debain,2
5944,stubcal,3
56,slow,315
221,hash,66
290,profil,295
1471,compar,79
1771,chrome,584
2732,algorithm,28
4983,peacekeep,13
349,enabl,840
1290,scari,13
1382,optim,189
2463,super,8
2751,guard,36
4447,emitif,6
5367,implicit,26
5945,checktraceend,1
5946,getpropcompil,1
5947,testforget,3
816,privileg,58
3158,checkloaduri,10
3836,isindex,20
5948,escal,12
53,perform,209
68,instal,642
85,version,391
349,enabl,840
386,automat,87
633,graphic,78
775,startup,322
1228,intel,53
1608,driver,87
3889,mainli,38
5746,card,52
5949,dual,11
5950,hotfix,12
17,object,935
5906,holder_get,4
8,control,319
188,valid,191
437,element,1002
567,constraint,24
685,submit,78
2726,bar,38
508,process,393
597,implement,896
881,parent,223
964,ifram,281
977,scroll,616
1393,find,18
47,plugin,831
126,incorrect,450
389,target,170
1203,syntax,59
5951,testsuit,4
135,insert,152
189,drop,493
922,imag,1017
1852,drag,532
1900,compos,133
59,gener,423
330,longer,398
5952,langpack,4
288,caus,1029
564,expect,308
926,frame,581
1216,count,155
1708,nsifram,125
2614,dirti,29
4179,crashtest,117
43,account,364
240,print,621
298,messag,1189
1698,preview,338
2163,googl,216
2255,webmail,17
4,section,59
1501,spam,23
3659,termin,41
686,base,419
859,interpret,55
3761,tracerecord,39
5953,receivemessag,4
17,object,935
538,interfac,204
956,cross,132
959,forget,27
1727,queryinterfac,38
5638,compart,219
5954,restartless,4
59,gener,423
63,type,981
464,locat,446
1067,upload,107
1823,dialog,641
5955,uploadlastdir,1
88,note,130
437,element,1002
799,role,105
5956,asid,4
5957,complelentari,1
5958,complementari,1
5959,landmark,6
72,date,164
224,line,755
315,run,302
675,black,171
2683,reftest,424
3395,rectangl,26
4032,green,23
5914,stale,15
5960,grafx,4
126,incorrect,450
198,result,498
439,produc,69
1017,prefix,58
2187,increment,65
63,type,981
172,access,800
660,replac,302
830,mix,72
922,imag,1017
973,multipart,36
1444,resourc,113
2828,violat,36
5961,ycc_rgb_convert,4
204,differ,302
574,commit,33
1046,textbox,110
1313,prior,7
1353,japanes,44
92,possibl,291
148,data,557
172,access,800
201,warn,954
260,privat,318
305,convers,156
560,argument,301
849,class,240
1024,mozilla,846
1239,member,57
1786,declar,126
2569,loss,31
3941,pruint,17
5962,domsvglength,1
5963,mitem,4
210,default,684
353,width,268
697,handl,486
1988,height,252
2374,percentag,53
2701,intrins,14
47,plugin,831
388,move,271
403,insid,278
740,vertic,156
976,horizont,95
977,scroll,616
1702,mous,309
2599,coordin,38
4695,oopp,204
5964,globe,7
14,creat,714
253,appli,165
330,longer,398
381,execut,232
440,tag,204
640,script,656
2010,innerhtml,69
59,gener,423
172,access,800
211,hide,147
219,attribut,560
288,caus,1029
437,element,1002
628,visibl,222
732,hidden,213
832,expos,232
863,true,216
998,event,997
1049,tree,401
3014,aria,130
5965,attributechang,3
5966,prune,4
1608,driver,87
2090,minefield,122
4653,nvidia,24
5967,atidxx,10
5968,nvwgf,34
17,object,935
464,locat,446
555,string,539
560,argument,301
563,pass,240
660,replac,302
956,cross,132
1090,origin,119
1408,behaviour,48
1700,beta,169
1812,xpconnect,65
85,version,391
349,enabl,840
1996,flash,419
4695,oopp,204
442,titl,338
751,render,559
1289,precis,27
1700,beta,169
4680,maxim,82
632,singl,111
754,step,41
153,disabl,765
237,miss,655
1080,debug,329
1379,symbol,126
2892,libxul,90
5969,canari,3
65,form,289
153,disabl,765
188,valid,191
298,messag,1189
437,element,1002
442,titl,338
567,constraint,24
1334,hint,40
1363,abil,48
1733,tooltip,133
5970,candid,11
65,form,289
188,valid,191
298,messag,1189
437,element,1002
442,titl,338
1733,tooltip,133
5971,novalid,5
80,header,428
106,allow,498
636,latest,112
1090,origin,119
1148,forbidden,2
1792,xmlhttprequest,112
1989,spec,101
288,caus,1029
311,sever,32
595,cach,470
755,write,219
775,startup,322
1910,meta,90
2732,algorithm,28
3643,fragment,53
1080,debug,329
4509,maemo,48
5972,inclus,6
139,tri,224
484,turn,158
3106,acceler,138
5973,cairo_d,3
138,small,142
153,disabl,765
322,hard,85
352,size,486
543,read,294
687,manag,371
751,render,559
1169,background,479
1227,hardwar,74
2339,white,129
2582,cleartyp,19
3106,acceler,138
3210,dark,40
2052,land,241
2627,readi,23
78,document,871
640,script,656
712,load,1006
1418,editor,265
2090,minefield,122
2270,unrespons,40
5974,etherpad,3
286,left,283
335,continu,81
381,execut,232
927,show,314
1566,intermitt,820
2107,orang,114
3676,test_bug,314
408,block,403
633,graphic,78
675,black,171
976,horizont,95
977,scroll,616
2117,area,167
2339,white,129
2724,layer,306
2726,bar,38
3106,acceler,138
3602,glitch,34
4653,nvidia,24
5525,stripe,16
5975,blocklist,32
237,miss,655
241,broken,1014
281,repli,101
1672,gmail,131
4208,msnbc,6
465,report,485
564,expect,308
683,fals,194
686,base,419
813,follow,197
863,true,216
922,imag,1017
1566,intermitt,820
3675,mochitest,522
3676,test_bug,314
24,invalid,526
188,valid,191
253,appli,165
272,requir,231
351,select,989
437,element,1002
1024,mozilla,846
4647,webgl,319
5976,createoffscreen,2
16,null,592
63,type,981
201,warn,954
413,convert,149
1024,mozilla,846
2032,pointer,218
5977,jsbool,12
5978,jsdbgapi,12
17,object,935
49,time,749
73,multipl,356
82,output,187
544,applic,318
572,abort,214
766,second,205
813,follow,197
1370,transact,60
1427,thread,352
1515,exit,202
1566,intermitt,820
1834,observ,125
1995,safe,123
2951,main,162
5524,indexeddb,114
8,control,319
78,document,871
165,problem,288
232,edit,307
340,enter,220
764,part,42
833,inject,50
942,press,157
1549,focus,178
1771,chrome,584
2163,googl,216
3258,execcommand,29
6,charact,416
114,flag,210
135,insert,152
148,data,557
172,access,800
198,result,498
228,return,673
301,wrong,775
998,event,997
1708,nsifram,125
1815,mutat,76
1968,bogu,82
5979,getrenderedtext,1
46,method,390
241,broken,1014
318,complet,185
1672,gmail,131
1959,app,114
2163,googl,216
5740,bork,4
50,user,570
380,directori,201
554,multi,62
595,cach,470
1024,mozilla,846
1995,safe,123
2530,media,251
2581,video,549
3839,audio,180
128,unit,177
228,return,673
1771,chrome,584
1790,channel,84
3662,xpcshell,139
3675,mochitest,522
4397,jetpack,22
5980,set_listen,3
5981,test_jetpack,3
922,imag,1017
998,event,997
1182,begin,51
1566,intermitt,820
2408,timeout,161
2683,reftest,424
3502,comparison,151
4087,smil,122
5982,timeev,3
197,push,74
288,caus,1029
1652,checkin,27
1771,chrome,584
1984,seamonkey,183
3675,mochitest,522
5983,test_idcheck,3
172,access,800
1168,affect,68
1515,exit,202
1566,intermitt,820
5984,getdocu,4
5985,test_markup,4
189,drop,493
246,includ,347
1086,restor,337
5354,intl,27
180,appear,438
189,drop,493
350,box,64
1227,hardwar,74
3106,acceler,138
341,input,469
1360,chines,23
1996,flash,419
2482,player,70
4695,oopp,204
5986,bigbluebutton,3
5987,scim,2
18,option,541
216,paramet,213
3615,investig,132
5988,rumpetrol,2
5989,usecaptur,1
241,broken,1014
484,turn,158
1073,probabl,71
2238,gradient,97
2375,stroke,50
3106,acceler,138
47,plugin,831
50,user,570
187,properli,346
237,miss,655
547,identifi,79
712,load,1006
788,recogn,34
1043,gone,18
1141,brows,292
1394,unavail,16
1695,embed,118
2097,quicktim,36
2581,video,549
47,plugin,831
92,possibl,291
4077,silverlight,61
4695,oopp,204
5990,getown,4
89,releas,329
315,run,302
484,turn,158
1080,debug,329
55,secur,387
115,modifi,140
131,site,406
143,insecur,15
456,exist,265
665,cooki,199
820,mode,560
1532,item,553
3479,globalstorag,10
195,browser,1092
881,parent,223
1560,caption,49
2118,theme,312
2177,overlap,58
4680,maxim,82
5750,persona,48
106,allow,498
131,site,406
231,pref,284
264,global,288
732,hidden,213
797,activ,302
1261,play,231
1695,embed,118
5991,embad,1
969,shortcut,223
1184,cancel,124
1230,issu,219
1483,prompt,116
1823,dialog,641
2604,keyboard,287
2988,modal,58
198,result,498
583,attempt,98
922,imag,1017
1024,mozilla,846
2336,imagelib,33
5620,imgicontain,6
5992,animationmod,2
73,multipl,356
109,use,326
288,caus,1029
564,expect,308
726,random,164
1216,count,155
1427,thread,352
4098,hashtabl,24
5993,singlethread,1
78,document,871
671,minor,45
1229,clean,184
1564,better,108
4722,jsstring,39
5994,jsshortstr,3
25,list,758
88,note,130
163,break,454
241,broken,1014
2255,webmail,17
2493,nss_,5
4970,hawaii,4
5995,etld,5
5996,lotu,2
49,time,749
199,server,185
375,relat,190
775,startup,322
1321,wait,97
1921,suit,87
1984,seamonkey,183
3675,mochitest,522
3726,macosx,39
5997,xrepath,1
1925,deref,34
2032,pointer,218
2766,derefer,39
3244,tear,29
3837,demo,94
4647,webgl,319
5797,angl,84
5809,aquarium,8
5998,getprev,2
5999,nsshtransact,2
1024,mozilla,846
2724,layer,306
5626,devicemanagerd,8
6000,swapchaind,2
635,bodi,147
1190,impli,8
2061,frameset,51
5200,late,25
221,hash,66
228,return,673
1764,runtim,96
3417,unlock,16
6001,getchild,3
6002,insertchild,4
6003,newshap,2
6004,propertytre,3
136,long,233
315,run,302
352,size,486
705,calcul,56
2186,complex,31
2344,buffer,194
3642,absurdli,7
17,object,935
78,document,871
145,throw,271
172,access,800
181,call,678
228,return,673
460,properti,691
527,wrap,151
1771,chrome,584
1843,except,393
2224,getelementbyid,20
4487,unwrap,20
5903,xraywrapp,19
6005,onev,1
6006,xray,7
139,tri,224
484,turn,158
3106,acceler,138
6007,nscomarray,15
6008,nsidomrang,8
6009,nsidomsvgpoint,4
6010,nsipermiss,2
209,behavior,117
278,modul,183
843,recurs,146
1059,stack,286
1236,pattern,62
2532,unexpect,377
2883,depth,26
2960,walk,17
4272,quadrat,6
6011,getupvar,1
51,extrem,37
56,slow,315
315,run,302
408,block,403
587,make,192
820,mode,560
982,softwar,35
2724,layer,306
5118,opengl,66
241,broken,1014
544,applic,318
737,unus,272
993,trunk,308
1294,hang,404
1700,beta,169
6012,chat,96
6013,meinvz,3
6014,schülervz,3
6015,studivz,3
28,correctli,381
636,latest,112
1055,sync,132
1416,websit,86
2090,minefield,122
2669,nightli,208
6016,domino,2
6017,hashchang,2
6018,pizza,2
922,imag,1017
1566,intermitt,820
2532,unexpect,377
2683,reftest,424
3502,comparison,151
184,field,495
350,box,64
675,black,171
1771,chrome,584
2883,depth,26
3644,experi,15
4051,artifact,34
147,compon,274
195,browser,1092
264,global,288
486,histori,515
689,anymor,157
849,class,240
1024,mozilla,846
2123,regist,105
53,perform,209
165,problem,288
311,sever,32
315,run,302
318,complet,185
408,block,403
422,memori,538
571,free,163
2438,swap,22
4616,worker,131
40,save,392
130,redirect,114
454,quick,65
486,histori,515
511,session,239
1416,websit,86
2754,quickli,29
1566,intermitt,820
1611,linux,547
2408,timeout,161
2530,media,251
4110,test_seek,18
127,queri,183
163,break,454
301,wrong,775
508,process,393
2530,media,251
5744,android,260
6019,getdpi,3
527,wrap,151
1994,nstextfram,35
286,left,283
828,translat,50
1998,listen,131
2163,googl,216
94,specif,133
181,call,678
209,behavior,117
372,match,295
712,load,1006
1989,spec,101
5676,pushstat,23
57,ad,299
80,header,428
276,instead,553
378,config,148
1592,clobber,26
3290,opentyp,12
3538,randomli,44
3691,ifndef,14
4040,makefil,117
6020,sanitis,1
24,invalid,526
28,correctli,381
46,method,390
219,attribut,560
263,filter,309
315,run,302
968,draw,173
1770,anim,353
2214,fire,152
4087,smil,122
128,unit,177
437,element,1002
860,stop,306
1581,percent,20
1770,anim,353
2568,offset,139
2586,attr,30
4087,smil,122
998,event,997
1184,cancel,124
153,disabl,765
1724,thunderbird,427
4773,wave,13
6021,pretend,4
147,compon,274
181,call,678
460,properti,691
1231,scope,154
1515,exit,202
1566,intermitt,820
1812,xpconnect,65
3675,mochitest,522
6022,test_fallback,3
68,instal,642
101,local,373
105,storag,93
235,intern,72
1369,interact,67
1467,popup,268
1996,flash,419
6023,adb,4
80,header,428
91,display,1017
1571,ital,29
3474,bytecod,12
6024,analyz,17
6025,mergedefin,2
65,form,289
151,http,448
1294,hang,404
2090,minefield,122
3837,demo,94
6026,formdemo,1
49,time,749
335,continu,81
1413,branch,234
1566,intermitt,820
2052,land,241
3676,test_bug,314
10,fix,295
91,display,1017
216,paramet,213
240,print,621
352,size,486
403,insid,278
408,block,403
562,inherit,115
635,bodi,147
746,font,662
820,mode,560
852,style,676
1168,affect,68
1514,effect,152
1520,posit,459
1698,preview,338
0,bug,220
564,expect,308
1024,mozilla,846
1216,count,155
1452,layout,453
2532,unexpect,377
2683,reftest,424
5188,talo,40
5495,slave,34
6027,central_win,2
6028,debug_test,4
640,script,656
922,imag,1017
2003,greasemonkey,17
6029,nshttppipelin,10
20,column,312
288,caus,1029
437,element,1002
881,parent,223
990,margin,103
1216,count,155
1432,border,342
1456,collaps,157
2226,kid,12
2303,child,171
6030,bleed,7
55,secur,387
153,disabl,765
165,problem,288
318,complet,185
1025,gecko,94
5941,websocket,83
47,plugin,831
105,storag,93
241,broken,1014
297,avail,133
508,process,393
624,command,270
663,regress,687
1446,copi,304
1597,past,195
1977,async,71
4695,oopp,204
63,type,981
128,unit,177
228,return,673
663,regress,687
1164,unknown,82
349,enabl,840
1080,debug,329
2281,xulrunn,60
4388,electrolysi,21
4507,fennec,104
18,option,541
28,correctli,381
135,insert,152
172,access,800
180,appear,438
351,select,989
494,aren,94
1049,tree,401
1254,reflect,74
1707,dynam,146
1939,combobox,44
135,insert,152
172,access,800
926,frame,581
1049,tree,401
1452,layout,453
1979,reflow,172
2620,getstatebit,10
56,slow,315
715,regexp,97
3615,investig,132
3801,dromaeo,21
4983,peacekeep,13
5917,snippet,23
47,plugin,831
224,line,755
340,enter,220
663,regress,687
687,manag,371
942,press,157
1234,textarea,158
1381,previou,124
2425,cursor,146
3038,jump,88
3663,jqueri,25
6031,autores,2
288,caus,1029
344,doubl,215
354,array,356
654,length,221
3844,tracer,20
6032,hasint,3
6033,repr,3
1798,const,329
1975,nsxblservic,7
2168,nstarray,58
2331,nscomptr_bas,26
2370,nsicont,61
2734,nsxblbind,14
3410,nsid,12
4067,nsiuri,31
4188,assign_from_qi,7
6034,getbind,3
6035,nsiprincip,14
28,correctli,381
81,info,205
101,local,373
413,convert,149
555,string,539
565,number,264
697,handl,486
5744,android,260
3821,isint,29
5936,typeinfer,30
6036,infer,33
1024,mozilla,846
1835,shutdown,273
2336,imagelib,33
6037,startanim,3
53,perform,209
288,caus,1029
355,core,49
377,usag,162
636,latest,112
647,poor,23
1227,hardwar,74
1643,high,103
2090,minefield,122
3106,acceler,138
6038,macbook,4
11,incorrectli,289
111,mark,247
1143,function,794
3782,upvar,20
4274,analysi,49
6039,null_closur,2
204,differ,302
298,messag,1189
508,process,393
640,script,656
687,manag,371
926,frame,581
998,event,997
3682,deliv,7
5814,semant,15
6040,mozafterpaint,12
101,local,373
508,process,393
712,load,1006
1054,get,278
1077,forbid,5
3078,caller,60
16,null,592
248,check,780
441,useless,130
2020,hope,7
2555,presshel,57
5473,mdocument,8
6041,setisact,3
16,null,592
563,pass,240
669,want,34
1839,nsframelist,31
2650,removefram,16
2828,violat,36
2912,nstablefram,18
6042,imagin,1
6043,precondit,1
6044,pushchildren,3
106,allow,498
195,browser,1092
403,insid,278
437,element,1002
687,manag,371
964,ifram,281
1466,focu,467
1549,focus,178
1067,upload,107
1841,gfxcontext,38
2581,video,549
2724,layer,306
3722,playback,73
4507,fennec,104
4647,webgl,319
5118,opengl,66
5423,webm,59
6045,setoper,1
6046,shadowbufferogl,4
149,delet,631
269,leak,750
2033,alloc,207
2036,nsmemori,8
4327,temp,8
6047,o_result,2
6048,strdup,1
6049,testurl,2
6050,writeout,2
820,mode,560
955,disappear,212
1230,issu,219
2043,restart,139
4612,fullscreen,106
5755,redraw,28
16,null,592
172,access,800
1925,deref,34
2828,violat,36
2990,showmodaldialog,12
445,screen,322
998,event,997
1466,focu,467
2319,shift,133
6051,jaw,14
187,properli,346
195,browser,1092
429,url,190
697,handl,486
712,load,1006
848,anchor,52
